cliente,nombre_servicio,comuna,peluqueria,total
10000332,Tintes y coloracion de cabello,158,22,97034
10000233,Tintes y coloracion de cabello,153,22,97034
10000743,Tintes y coloracion de cabello,16,22,97034
10000681,Tintes y coloracion de cabello,94,22,97034
10000082,Tintes y coloracion de cabello,63,22,97034
10000707,Tintes y coloracion de cabello,85,22,97034
10000615,Tintes y coloracion de cabello,45,22,97034
10000328,Tintes y coloracion de cabello,63,22,97034
10000270,Tintes y coloracion de cabello,118,22,97034
10000607,Tintes y coloracion de cabello,93,22,97034
10000252,Tintes y coloracion de cabello,46,22,97034
10000341,Tintes y coloracion de cabello,76,22,97034
10000196,Tintes y coloracion de cabello,66,22,97034
10000278,Tintes y coloracion de cabello,45,22,97034
10000519,Tintes y coloracion de cabello,173,22,97034
10000729,Tintes y coloracion de cabello,125,22,97034
10000092,Tintes y coloracion de cabello,170,22,97034
10000347,Tintes y coloracion de cabello,130,22,97034
10000784,Tintes y coloracion de cabello,43,22,97034
10000517,Tintes y coloracion de cabello,137,22,97034
10000224,Tintes y coloracion de cabello,33,22,97034
10000966,Tintes y coloracion de cabello,167,22,97034
10000231,Tintes y coloracion de cabello,53,22,97034
10000000,Tintes y coloracion de cabello,110,22,97034
10000949,Tintes y coloracion de cabello,136,22,97034
10000268,Tintes y coloracion de cabello,197,22,97034
10000904,Tintes y coloracion de cabello,12,22,97034
10000202,Tintes y coloracion de cabello,156,22,97034
10000734,Tintes y coloracion de cabello,166,22,97034
10000197,Tintes y coloracion de cabello,48,22,97034
10000953,Tintes y coloracion de cabello,122,22,97034
10000002,Tintes y coloracion de cabello,83,22,97034
10000274,Tintes y coloracion de cabello,154,22,97034
10000295,Tintes y coloracion de cabello,193,22,97034
10000982,Tintes y coloracion de cabello,55,22,97034
10000649,Tintes y coloracion de cabello,31,22,97034
10000842,Tintes y coloracion de cabello,22,22,97034
10000339,Tintes y coloracion de cabello,104,22,97034
10000377,Tintes y coloracion de cabello,87,22,97034
10000036,Tintes y coloracion de cabello,151,22,97034
10000122,Tintes y coloracion de cabello,21,22,97034
10000311,Tintes y coloracion de cabello,110,22,97034
10000724,Tintes y coloracion de cabello,10,22,97034
10000178,Tintes y coloracion de cabello,157,22,97034
10000781,Tintes y coloracion de cabello,12,22,97034
10000666,Tintes y coloracion de cabello,99,23,97034
10000110,Tintes y coloracion de cabello,79,23,97034
10000581,Tintes y coloracion de cabello,99,23,97034
10000097,Tintes y coloracion de cabello,4,23,97034
10000129,Tintes y coloracion de cabello,52,23,97034
10000426,Tintes y coloracion de cabello,58,23,97034
10000096,Tintes y coloracion de cabello,18,23,97034
10000248,Tintes y coloracion de cabello,128,23,97034
10000250,Tintes y coloracion de cabello,159,23,97034
10000460,Tintes y coloracion de cabello,16,23,97034
10000219,Tintes y coloracion de cabello,191,23,97034
10000445,Tintes y coloracion de cabello,114,23,97034
10000761,Tintes y coloracion de cabello,92,23,97034
10000212,Tintes y coloracion de cabello,123,23,97034
10000313,Tintes y coloracion de cabello,20,23,97034
10000429,Tintes y coloracion de cabello,156,23,97034
10000683,Tintes y coloracion de cabello,7,23,97034
10000897,Tintes y coloracion de cabello,186,23,97034
10000454,Tintes y coloracion de cabello,190,23,97034
10000871,Tintes y coloracion de cabello,75,23,97034
10000366,Tintes y coloracion de cabello,159,23,97034
10000576,Tintes y coloracion de cabello,154,23,97034
10000793,Tintes y coloracion de cabello,183,23,97034
10000091,Tintes y coloracion de cabello,98,23,97034
10000258,Tintes y coloracion de cabello,134,23,97034
10000605,Tintes y coloracion de cabello,198,23,97034
10000620,Tintes y coloracion de cabello,60,23,97034
10000456,Tintes y coloracion de cabello,197,23,97034
10000332,Tintes y coloracion de cabello,158,23,97034
10000486,Tintes y coloracion de cabello,200,23,97034
10000055,Tintes y coloracion de cabello,188,23,97034
10000733,Tintes y coloracion de cabello,79,23,97034
10000195,Tintes y coloracion de cabello,49,23,97034
10000826,Tintes y coloracion de cabello,179,23,97034
10000344,Tintes y coloracion de cabello,149,23,97034
10000072,Tintes y coloracion de cabello,85,23,97034
10000342,Tintes y coloracion de cabello,188,23,97034
10000869,Tintes y coloracion de cabello,18,23,97034
10000709,Tintes y coloracion de cabello,116,23,97034
10000513,Tintes y coloracion de cabello,149,23,97034
10000754,Tintes y coloracion de cabello,139,23,97034
10000247,Tintes y coloracion de cabello,13,23,97034
10000694,Tintes y coloracion de cabello,156,23,97034
10000012,Tintes y coloracion de cabello,149,23,97034
10000873,Tintes y coloracion de cabello,6,23,97034
10000374,Tintes y coloracion de cabello,137,23,97034
10000560,Tintes y coloracion de cabello,188,23,97034
10000898,Tintes y coloracion de cabello,131,23,97034
10000254,Tintes y coloracion de cabello,69,23,97034
10000432,Tintes y coloracion de cabello,172,23,97034
10000079,Tintes y coloracion de cabello,129,23,97034
10000253,Tintes y coloracion de cabello,75,23,97034
10000447,Tintes y coloracion de cabello,159,23,97034
10000207,Tintes y coloracion de cabello,131,23,97034
10000100,Tintes y coloracion de cabello,84,23,97034
10000443,Tintes y coloracion de cabello,140,23,97034
10000993,Tintes y coloracion de cabello,186,23,97034
10000260,Tintes y coloracion de cabello,42,23,97034
10000659,Tintes y coloracion de cabello,35,23,97034
10000005,Tintes y coloracion de cabello,168,23,97034
10000881,Tintes y coloracion de cabello,180,23,97034
10000519,Tintes y coloracion de cabello,173,23,97034
10000014,Tintes y coloracion de cabello,176,23,97034
10000311,Tintes y coloracion de cabello,110,23,97034
10000332,Tintes y coloracion de cabello,158,23,97034
10000384,Tintes y coloracion de cabello,78,23,97034
10000258,Tintes y coloracion de cabello,134,23,97034
10000841,Tintes y coloracion de cabello,161,23,97034
10000219,Tintes y coloracion de cabello,191,23,97034
10000507,Tintes y coloracion de cabello,20,23,97034
10000653,Tintes y coloracion de cabello,75,23,97034
10000675,Tintes y coloracion de cabello,26,23,97034
10000000,Tintes y coloracion de cabello,110,23,97034
10000694,Tintes y coloracion de cabello,156,23,97034
10000239,Tintes y coloracion de cabello,120,23,97034
10000671,Tintes y coloracion de cabello,75,23,97034
10000851,Tintes y coloracion de cabello,63,23,97034
10000460,Tintes y coloracion de cabello,16,23,97034
10000882,Tintes y coloracion de cabello,141,23,97034
10000290,Tintes y coloracion de cabello,66,23,97034
10000005,Tintes y coloracion de cabello,168,23,97034
10000607,Tintes y coloracion de cabello,93,23,97034
10000101,Tintes y coloracion de cabello,109,23,97034
10000156,Tintes y coloracion de cabello,128,23,97034
10000216,Tintes y coloracion de cabello,51,23,97034
10000585,Tintes y coloracion de cabello,184,23,97034
10000239,Tintes y coloracion de cabello,120,23,97034
10000760,Tintes y coloracion de cabello,80,23,97034
10000403,Tintes y coloracion de cabello,24,23,97034
10000891,Tintes y coloracion de cabello,110,23,97034
10000267,Tintes y coloracion de cabello,99,23,97034
10000648,Tintes y coloracion de cabello,49,23,97034
10000968,Tintes y coloracion de cabello,40,23,97034
10000176,Tintes y coloracion de cabello,27,23,97034
10000386,Tintes y coloracion de cabello,33,23,97034
10000685,Tintes y coloracion de cabello,179,23,97034
10000962,Tintes y coloracion de cabello,111,23,97034
10000297,Tintes y coloracion de cabello,33,23,97034
10000515,Tintes y coloracion de cabello,164,23,97034
10000416,Tintes y coloracion de cabello,2,23,97034
10000376,Tintes y coloracion de cabello,37,23,97034
10000329,Tintes y coloracion de cabello,119,23,97034
10000230,Tintes y coloracion de cabello,179,23,97034
10000059,Tintes y coloracion de cabello,51,23,97034
10000982,Tintes y coloracion de cabello,55,23,97034
10000829,Tintes y coloracion de cabello,27,23,97034
10000551,Tintes y coloracion de cabello,90,23,97034
10000847,Tintes y coloracion de cabello,160,23,97034
10000498,Tintes y coloracion de cabello,3,23,97034
10000549,Tintes y coloracion de cabello,169,23,97034
10000289,Tintes y coloracion de cabello,91,23,97034
10000460,Tintes y coloracion de cabello,16,23,97034
10000362,Tintes y coloracion de cabello,158,23,97034
10000466,Tintes y coloracion de cabello,104,23,97034
10000428,Tintes y coloracion de cabello,7,23,97034
10000704,Tintes y coloracion de cabello,129,23,97034
10000643,Tintes y coloracion de cabello,156,23,97034
10000214,Tintes y coloracion de cabello,151,23,97034
10000115,Tintes y coloracion de cabello,198,25,97034
10000367,Tintes y coloracion de cabello,45,25,97034
10000343,Tintes y coloracion de cabello,25,25,97034
10000209,Tintes y coloracion de cabello,2,25,97034
10000623,Tintes y coloracion de cabello,193,25,97034
10000719,Tintes y coloracion de cabello,65,25,97034
10000119,Tintes y coloracion de cabello,125,25,97034
10000728,Tintes y coloracion de cabello,130,25,97034
10000302,Tintes y coloracion de cabello,156,25,97034
10000616,Tintes y coloracion de cabello,128,25,97034
10000475,Tintes y coloracion de cabello,15,25,97034
10000615,Tintes y coloracion de cabello,45,25,97034
10000440,Tintes y coloracion de cabello,71,25,97034
10000066,Tintes y coloracion de cabello,121,25,97034
10000044,Tintes y coloracion de cabello,81,25,97034
10000326,Tintes y coloracion de cabello,192,25,97034
10000516,Tintes y coloracion de cabello,183,25,97034
10000695,Tintes y coloracion de cabello,42,25,97034
10000555,Tintes y coloracion de cabello,57,25,97034
10000265,Tintes y coloracion de cabello,9,25,97034
10000368,Tintes y coloracion de cabello,186,25,97034
10000326,Tintes y coloracion de cabello,192,25,97034
10000906,Tintes y coloracion de cabello,3,25,97034
10000429,Tintes y coloracion de cabello,156,25,97034
10000221,Tintes y coloracion de cabello,193,25,97034
10000175,Tintes y coloracion de cabello,26,25,97034
10000368,Tintes y coloracion de cabello,186,25,97034
10000472,Tintes y coloracion de cabello,199,25,97034
10000247,Tintes y coloracion de cabello,13,25,97034
10000945,Tintes y coloracion de cabello,34,25,97034
10000065,Tintes y coloracion de cabello,165,25,97034
10000536,Tintes y coloracion de cabello,196,25,97034
10000805,Tintes y coloracion de cabello,105,25,97034
10000784,Tintes y coloracion de cabello,43,25,97034
10000655,Tintes y coloracion de cabello,157,25,97034
10000069,Tintes y coloracion de cabello,28,25,97034
10000435,Tintes y coloracion de cabello,77,25,97034
10000700,Tintes y coloracion de cabello,92,25,97034
10000040,Tintes y coloracion de cabello,129,25,97034
10000801,Tintes y coloracion de cabello,160,25,97034
10000222,Tintes y coloracion de cabello,104,25,97034
10000184,Tintes y coloracion de cabello,98,25,97034
10000819,Tintes y coloracion de cabello,90,25,97034
10000764,Tintes y coloracion de cabello,180,25,97034
10000259,Tintes y coloracion de cabello,162,25,97034
10000299,Tintes y coloracion de cabello,77,25,97034
10000180,Tintes y coloracion de cabello,136,25,97034
10000353,Tintes y coloracion de cabello,149,25,97034
10000926,Tintes y coloracion de cabello,47,25,97034
10000651,Tintes y coloracion de cabello,170,25,97034
10000607,Tintes y coloracion de cabello,93,25,97034
10000394,Tintes y coloracion de cabello,41,25,97034
10000270,Tintes y coloracion de cabello,118,25,97034
10000546,Tintes y coloracion de cabello,139,25,97034
10000692,Tintes y coloracion de cabello,30,25,97034
10000758,Tintes y coloracion de cabello,40,25,97034
10000281,Tintes y coloracion de cabello,54,25,97034
10000817,Tintes y coloracion de cabello,96,25,97034
10000201,Tintes y coloracion de cabello,48,25,97034
10000228,Tintes y coloracion de cabello,31,25,97034
10000232,Tintes y coloracion de cabello,51,25,97034
10000730,Tintes y coloracion de cabello,178,25,97034
10000941,Tintes y coloracion de cabello,96,25,97034
10000782,Tintes y coloracion de cabello,171,25,97034
10000373,Tintes y coloracion de cabello,42,25,97034
10000380,Tintes y coloracion de cabello,65,25,97034
10000849,Tintes y coloracion de cabello,184,25,97034
10000893,Tintes y coloracion de cabello,35,25,97034
10000649,Tintes y coloracion de cabello,31,25,97034
10000400,Tintes y coloracion de cabello,150,25,97034
10000322,Tintes y coloracion de cabello,49,25,97034
10000574,Tintes y coloracion de cabello,46,25,97034
10000319,Tintes y coloracion de cabello,99,25,97034
10000444,Tintes y coloracion de cabello,30,25,97034
10000465,Tintes y coloracion de cabello,111,25,97034
10000715,Tintes y coloracion de cabello,81,25,97034
10000248,Tintes y coloracion de cabello,128,25,97034
10000790,Tintes y coloracion de cabello,39,25,97034
10000744,Tintes y coloracion de cabello,144,25,97034
10001000,Tintes y coloracion de cabello,160,25,97034
10000294,Tintes y coloracion de cabello,179,25,97034
10000407,Tintes y coloracion de cabello,173,25,97034
10000874,Tintes y coloracion de cabello,9,26,97034
10000665,Tintes y coloracion de cabello,181,26,97034
10000639,Tintes y coloracion de cabello,191,26,97034
10000854,Tintes y coloracion de cabello,178,26,97034
10000383,Tintes y coloracion de cabello,24,26,97034
10000712,Tintes y coloracion de cabello,173,26,97034
10000813,Tintes y coloracion de cabello,192,26,97034
10000967,Tintes y coloracion de cabello,90,26,97034
10000719,Tintes y coloracion de cabello,65,26,97034
10000921,Tintes y coloracion de cabello,48,26,97034
10000134,Tintes y coloracion de cabello,70,26,97034
10000043,Tintes y coloracion de cabello,28,26,97034
10000625,Tintes y coloracion de cabello,115,26,97034
10000639,Tintes y coloracion de cabello,191,26,97034
10000837,Tintes y coloracion de cabello,28,26,97034
10000247,Tintes y coloracion de cabello,13,26,97034
10000128,Tintes y coloracion de cabello,102,26,97034
10000143,Tintes y coloracion de cabello,82,26,97034
10000100,Tintes y coloracion de cabello,84,26,97034
10000936,Tintes y coloracion de cabello,137,26,97034
10000048,Tintes y coloracion de cabello,82,26,97034
10000676,Tintes y coloracion de cabello,139,26,97034
10000932,Tintes y coloracion de cabello,126,26,97034
10000811,Tintes y coloracion de cabello,46,26,97034
10000529,Tintes y coloracion de cabello,103,26,97034
10000225,Tintes y coloracion de cabello,98,26,97034
10000142,Tintes y coloracion de cabello,50,26,97034
10000427,Tintes y coloracion de cabello,119,26,97034
10000330,Tintes y coloracion de cabello,141,26,97034
10000879,Tintes y coloracion de cabello,39,26,97034
10000372,Tintes y coloracion de cabello,140,26,97034
10000062,Tintes y coloracion de cabello,66,26,97034
10000921,Tintes y coloracion de cabello,48,26,97034
10000000,Tintes y coloracion de cabello,110,26,97034
10000436,Tintes y coloracion de cabello,1,26,97034
10000568,Tintes y coloracion de cabello,100,26,97034
10000562,Tintes y coloracion de cabello,100,26,97034
10000698,Tintes y coloracion de cabello,82,26,97034
10000796,Tintes y coloracion de cabello,175,26,97034
10000242,Tintes y coloracion de cabello,14,26,97034
10000369,Tintes y coloracion de cabello,63,26,97034
10000795,Tintes y coloracion de cabello,198,26,97034
10000658,Tintes y coloracion de cabello,94,26,97034
10000883,Tintes y coloracion de cabello,54,26,97034
10000727,Tintes y coloracion de cabello,184,26,97034
10000738,Tintes y coloracion de cabello,122,26,97034
10000087,Tintes y coloracion de cabello,176,26,97034
10000004,Tintes y coloracion de cabello,178,26,97034
10000645,Tintes y coloracion de cabello,178,26,97034
10000089,Tintes y coloracion de cabello,104,26,97034
10000067,Tintes y coloracion de cabello,193,26,97034
10000495,Tintes y coloracion de cabello,197,32,97034
10000748,Tintes y coloracion de cabello,100,32,97034
10000525,Tintes y coloracion de cabello,198,32,97034
10000493,Tintes y coloracion de cabello,103,32,97034
10000670,Tintes y coloracion de cabello,99,32,97034
10000822,Tintes y coloracion de cabello,118,32,97034
10000950,Tintes y coloracion de cabello,103,32,97034
10000864,Tintes y coloracion de cabello,67,32,97034
